video,frame_count,hand_motion_sum,hand_motion_mean,hand_motion_std,hand_motion_max,body_motion_sum,body_motion_mean,body_motion_std,body_motion_max,upper_body_angle_mean,upper_body_angle_std,upper_body_angle_max,upper_body_angle_min,arm_extension_mean,arm_extension_std,arm_extension_max,arm_extension_min
C021_A18_SY15_P01_S05_02DBS.mp4,600,2.0737963496043497,0.035149090671260166,0.038399997605716836,0.1420238575307135,0.8316514841618637,0.014095787867150232,0.01149188304002618,0.04387771437397125,41.70741860598123,61.454144188983605,177.5478103395568,-43.39919922843579,0.16503367212312423,0.053985562811545165,0.2697505193741572,0.08395142435616311
C021_A18_SY15_P01_S06_01DBS.mp4,600,0.992959150598233,0.01682981611183446,0.027519714148089573,0.13332932732715186,0.26684979357885474,0.0045228778572687246,0.0033674241167203807,0.017339090278685014,60.244601475059746,94.42780405263287,179.68778434771173,-179.23763969793112,0.13743071778813143,0.0484021514166246,0.21657325528806648,0.0788993746389607
C021_A18_SY15_P01_S06_02DAS.mp4,600,2.467733390918929,0.04182598967659202,0.04504170338597239,0.2384363960765566,0.6583688974082748,0.011158794871326691,0.009556676017926957,0.03217234506513199,0.9495485945557135,23.698030407846353,29.970146998514675,-94.13279352001803,0.17447192817083015,0.09192594046625797,0.3094593568806288,0.028613748498858917
C021_A18_SY15_P01_S06_02DBS.mp4,600,1.6932087170833867,0.02869845283192181,0.0378355275561132,0.1461740016427849,0.29660195520069094,0.005027151783062558,0.003683558848156993,0.015943096160436612,27.693883736981693,89.84609487022617,179.76549133025475,-173.5616144913029,0.13826754829374888,0.04487702700967807,0.22529124270493292,0.08285497549052943
C021_A18_SY15_P01_S07_01DAS.mp4,600,3.8922360174481527,0.0682848424113711,0.05545883085992037,0.2856917110221327,2.1029148506589124,0.03689324299401601,0.03654160180851339,0.18897365049890713,-17.694259779129297,66.35316480937216,163.94520248212316,-145.15911782829468,0.09596764557138752,0.046199372673834234,0.21682815165996114,0.014819569949437445
C021_A18_SY15_P01_S07_01DBS.mp4,600,1.1307995642980369,0.019166094310136217,0.01373722503692087,0.06626754624257734,0.6684821641847044,0.011330206172622108,0.00808789130346273,0.028946579447288415,8.826554636456347,58.04645213654057,172.2391371190243,-169.10580634323162,0.1501373260899565,0.01898741375219882,0.18915227301160054,0.10820090205720735
C021_A18_SY15_P01_S07_02DAS.mp4,600,1.6155365542450681,0.027381975495679122,0.021820475294222923,0.08228755203696014,0.9226411826870726,0.01563798614723852,0.014565207412159296,0.057730474283302934,-5.531623710345335,40.48682192077392,136.192077443116,-156.95712969638748,0.15936321934193226,0.04395863585629206,0.22978869336993693,0.020403737164033806
C021_A18_SY15_P01_S07_02DBS.mp4,600,1.3458648720216262,0.023204566758993555,0.024737633976779524,0.13580949427021982,0.607191494517659,0.01046881887099412,0.009961037413582154,0.035417563341013016,-12.60054623044766,56.81302926415678,176.00052617201771,-179.50177507128296,0.14699171303769043,0.02819050304354081,0.1924160864633243,0.030041285528403978
C021_A18_SY15_P01_S08_01DAS.mp4,600,2.017956962612785,0.03420266038326754,0.022597834708904085,0.0938919498272642,0.9281355578580146,0.01573111115013584,0.013158672141713639,0.04384824034832266,2.6196232288274164,53.21083983171992,166.13810431476725,-57.037666772310146,0.16689946169400957,0.03698818917691272,0.22948004507440622,0.07990319360032494
C021_A18_SY15_P01_S08_01DBS.mp4,600,1.5466177234412457,0.026213859719343147,0.03184696021429166,0.1475972984699799,0.6397184943435744,0.010842686344806346,0.008258716868386992,0.030926926741268877,15.596875800177664,59.8330032318996,174.87428779115143,-39.70940520334072,0.10480758828473495,0.02456999738715513,0.15846155497687014,0.0347963468440812
C021_A18_SY15_P01_S08_02DAS.mp4,600,1.6155365542450681,0.027381975495679122,0.021820475294222923,0.08228755203696014,0.9226411826870726,0.01563798614723852,0.014565207412159296,0.057730474283302934,-5.531623710345335,40.48682192077392,136.192077443116,-156.95712969638748,0.15936321934193226,0.04395863585629206,0.22978869336993693,0.020403737164033806
C021_A18_SY15_P01_S08_02DBS.mp4,600,1.3343725723889968,0.022616484277779608,0.016320500752990557,0.06312519468503121,0.7976235176380765,0.013519042671831806,0.008914570810868914,0.03942118310923843,10.392459285310833,44.014312950262024,147.0587693859282,-35.21485065008679,0.09799542234760797,0.03296263361157612,0.16152892517396747,0.011990779898080884
C021_A18_SY15_P01_S09_01DAS.mp4,600,2.2136260010597697,0.03751908476372491,0.033350980156667834,0.1543061369315042,0.5703959566193807,0.009667728078294588,0.009455158410377033,0.04000284519179895,-51.78874298915939,103.50479338916908,176.7941109782309,-178.9909428081097,0.15453484087017821,0.04405898953323297,0.23538074620757174,0.09733646096995152
C021_A18_SY15_P01_S09_01DBS.mp4,600,2.363975828681442,0.0400673869268041,0.033181627610853935,0.15480996806822794,0.4372625644984041,0.007411229906752612,0.007411992438080866,0.029483971702537165,-14.82115795008593,24.07709875457353,20.818612423394146,-67.59782637679501,0.13345021761219183,0.04478106532612696,0.20222624849126095,0.04979753645635942
