video,frame_count,hand_motion,body_motion,upper_body_angle,arm_extension
C021_A18_SY17_P01_S01_02DAS.mp4,600,0.5554566761592815,0.3101338068055428,52.11767661931477,0.09430117665851519
C021_A20_SY15_P07_S03_02DBS.mp4,600,1.718679866599057,1.0209779817634541,-5.627352059605812,0.1521821456007021
C021_A18_SY16_P07_S03_03DBS.mp4,600,0.7220878213673326,0.28958580185823274,4.488963052548974,0.21269361253585972
C021_A18_SY16_P07_S10_02DBS.mp4,600,0.8837960353514313,0.1789806457142897,31.866760221951676,0.118642146649691
C021_A19_SY15_P07_S09_02DBS.mp4,600,2.105597862460923,0.9340781199220951,11.760034035083235,0.2622300570417727
C021_A20_SY16_P01_S10_02DAS.mp4,600,0.5625240650353852,0.3778833343337625,-14.517139529180442,0.15625654070753262
C021_A17_SY15_P07_S07_01DBS.mp4,600,0.8054687129503822,0.3711138673779252,-7.793606384837978,0.09953598788427334
C021_A18_SY16_P07_S13_03NBS.mp4,601,0.3157736269158965,0.16087783948802634,19.92621428886174,0.0938983911132602
C021_A20_SY15_P07_S07_01DBS.mp4,600,1.2306344757615941,0.8646527302879634,6.8945680919712835,0.1560120521419236
C021_A18_SY16_P07_S06_01DBS.mp4,600,0.4119849764854885,0.14921535284302587,12.769607585675475,0.1081349506495589
C021_A21_SY17_P01_S02_01DBS.mp4,600,0.5630237211420283,0.23405317084607696,-26.512810598139257,0.05069110443996256
C021_A18_SY16_P07_S07_03DBS.mp4,600,0.4863535938500897,0.2436109607171034,6.097537927095373,0.1483881031249721
C021_A18_SY16_P07_S10_02DAS.mp4,600,1.489712422565158,0.1610665356773156,14.290471394496162,0.09138084374098704
C021_A20_SY17_P07_S06_01DAS.mp4,600,0.9526281752879232,0.6550631362208216,66.89289968584669,0.1087237857167286
C021_A20_SY17_P07_S06_01DBS.mp4,600,1.1149955638074402,0.6708930822605154,59.29720892127087,0.11133285355011756
C021_A20_SY15_P07_S12_01NBS.mp4,601,1.926525014236399,0.6924101431988637,7.569952668332673,0.11677070479078996
C021_A18_SY16_P01_S09_02DAS.mp4,600,2.4806016087604497,0.21782701930900603,-18.862987967950634,0.16429772428382067
C021_A19_SY16_P01_S05_01DBS.mp4,600,1.9453721552395706,0.44985537657577473,73.16323576297819,0.1978627017836474
C021_A18_SY15_P07_S09_01DBS.mp4,600,1.2114638405202827,0.7646372183632084,-1.8264898868227073,0.22001699889939355
C021_A20_SY16_P07_S14_01DBS.mp4,601,0.6714760905376385,0.25311340227559076,20.861689271156674,0.15510860321231773
C021_A20_SY17_P07_S03_02DBS.mp4,600,0.8160974042035992,0.32478860781619406,-39.004177542349034,0.09260883151564007
C021_A20_SY15_P01_S09_02DBS.mp4,600,1.3216834511502116,1.004613436957549,20.655419417366396,0.13863454603870118
C021_A18_SY15_P07_S02_01DBS.mp4,600,1.020134158578522,0.38649864038030063,2.353285714034934,0.07810896176847838
C021_A19_SY16_P01_S04_01DAS.mp4,600,1.1422821876599323,0.6726219575464983,-5.987447886959432,0.1804282419228956
C021_A20_SY15_P01_S02_01DAS.mp4,600,1.230690084178455,0.7848779132157389,-3.0355528516680166,0.13089837186206638
C021_A18_SY15_P07_S08_03DBS.mp4,600,1.2758804340853056,0.7664824402375132,5.295176864320443,0.2101116617493126
C021_A20_SY15_P01_S13_02NBS.mp4,600,1.168073401397567,0.3608634322577399,60.88240671925006,0.13205869525744554
C021_A20_SY15_P01_S12_02NBS.mp4,600,1.2521823995323236,0.4169147297123071,16.21296235070202,0.15961588320085324
C021_A20_SY15_P07_S03_02DAS.mp4,600,1.5966080940348886,0.9393455929520376,-12.382596165950332,0.15113771830052464
C021_A18_SY15_P07_S10_03DAS.mp4,600,0.863737094364558,0.42930941869551664,-8.614808699501424,0.13350915009026193
C021_A20_SY16_P07_S01_01DBS.mp4,600,0.09830042686830572,0.094764088665774,26.862087653813607,0.16490431794164256
C021_A18_SY16_P01_S03_02NBS.mp4,600,0.9608534869141775,0.3587404943740301,17.700658434908622,0.1597492430472621
